node_name,event_type
Node3887,Speciation
Node3845,Speciation
Node3846,Speciation
Node3847,Speciation
Node3848,Speciation
Node3876,Speciation
Node3885,Speciation
Node3877,Speciation
Node3882,Speciation
Node3883,Speciation
Node3884,Speciation
Node3878,Speciation
Node3879,Speciation
Node3880,Speciation
Node3881,Speciation
Node3849,Speciation
Node3854,Speciation
Node3855,Speciation
Node3869,Speciation
Node3870,Speciation
Node3873,Speciation
Node3871,Speciation
Node3872,Speciation
Node3874,Speciation
Node3856,Speciation
Node3868,Speciation
Node3857,Speciation
Node3858,Speciation
Node3859,Speciation
Node3861,Speciation
Node3860,Speciation
Node3862,Speciation
Node3863,Speciation
Node3864,Speciation
Node3865,Speciation
Node3866,Speciation
Node3867,Speciation
Node3875,Speciation
Node3850,Speciation
Node3851,Speciation
Node3852,Speciation
Node3853,Speciation
Node3888,Speciation
Node3889,Speciation
Node3890,Speciation
Node3891,Speciation
Node3903,Speciation
Node3904,Speciation
Node3907,Speciation
Node3908,Speciation
Node3909,Speciation
Node3905,Speciation
Node3906,Speciation
Node3910,Speciation
Node3911,Speciation
Node3912,Speciation
Node3913,Speciation
Node3140,Speciation
Node3832,Speciation
Node3839,Speciation
Node3833,Speciation
Node3834,Speciation
Node3837,Speciation
Node3838,Speciation
Node3835,Speciation
Node3836,Speciation
Node3141,Speciation
Node3142,Speciation
Node3143,Speciation
Node3231,Speciation
Node3241,Speciation
Node3232,Speciation
Node3233,Speciation
Node3234,Speciation
Node3235,Speciation
Node3236,Speciation
Node3237,Speciation
Node3238,Speciation
Node3239,Speciation
Node3240,Speciation
Node3144,Speciation
Node3145,Duplication
Node3197,Speciation
Node3230,Speciation
Node3198,Speciation
Node3199,Speciation
Node3200,Speciation
Node3201,Speciation
Node3202,Duplication
Node3224,Speciation
Node3225,Speciation
Node3203,Speciation
Node3204,Speciation
Node3205,Speciation
Node3206,Speciation
Node3207,Speciation
Node3208,Speciation
Node3209,Speciation
Node3210,Speciation
Node3211,Speciation
Node3212,Speciation
Node3213,Speciation
Node3214,Speciation
Node3215,Speciation
Node3216,Speciation
Node3217,Speciation
Node3218,Speciation
Node3221,Speciation
Node3222,Speciation
Node3219,Speciation
Node3220,Speciation
Node3223,Speciation
Node3226,Speciation
Node3227,Speciation
Node3228,Speciation
Node3229,Speciation
Node3146,Speciation
Node3177,Speciation
Node3178,Speciation
Node3179,Speciation
Node3180,Speciation
Node3181,Speciation
Node3186,Speciation
Node3187,Speciation
Node3182,Speciation
Node3183,Speciation
Node3184,Speciation
Node3185,Speciation
Node3188,Speciation
Node3189,Speciation
Node3190,Speciation
Node3195,Speciation
Node3196,Speciation
Node3191,Speciation
Node3192,Speciation
Node3193,Speciation
Node3194,Speciation
Node3147,Speciation
Node3148,Speciation
Node3175,Speciation
Node3176,Speciation
Node3149,Speciation
Node3150,Speciation
Node3151,Speciation
Node3152,Speciation
Node3153,Speciation
Node3154,Speciation
Node3169,Speciation
Node3170,Speciation
Node3171,Speciation
Node3155,Speciation
Node3156,Speciation
Node3157,Speciation
Node3161,Speciation
Node3162,Speciation
Node3163,Speciation
Node3164,Speciation
Node3165,Speciation
Node3166,Speciation
Node3167,Speciation
Node3168,Speciation
Node3158,Speciation
Node3159,Speciation
Node3160,Speciation
Node3172,Speciation
Node3173,Speciation
Node3174,Speciation
Node3242,Speciation
Node3243,Speciation
Node3703,Speciation
Node3732,Speciation
Node3704,Speciation
Node3705,Speciation
Node3719,Speciation
Node3720,Speciation
Node3721,Speciation
Node3723,Speciation
Node3724,Speciation
Node3722,Speciation
Node3725,Speciation
Node3727,Speciation
Node3728,Speciation
Node3729,Speciation
Node3730,Speciation
Node3731,Speciation
Node3726,Speciation
Node3706,Speciation
Node3713,Speciation
Node3715,Speciation
Node3716,Speciation
Node3717,Speciation
Node3718,Speciation
Node3714,Speciation
Node3707,Speciation
Node3708,Speciation
Node3712,Speciation
Node3709,Speciation
Node3710,Speciation
Node3711,Speciation
Node3244,Speciation
Node3245,Speciation
Node3625,Speciation
Node3626,Speciation
Node3627,Speciation
Node3628,Speciation
Node3629,Speciation
Node3630,Speciation
Node3631,Speciation
Node3632,Speciation
Node3246,Speciation
Node3247,Speciation
Node3248,Duplication
Node3249,Speciation
Node3250,Speciation
Node3571,Speciation
Node3572,Speciation
Node3573,Speciation
Node3251,Speciation
Node3562,Speciation
Node3569,Speciation
Node3570,Speciation
Node3563,Speciation
Node3564,Speciation
Node3565,Speciation
Node3566,Speciation
Node3567,Speciation
Node3568,Speciation
Node3252,Speciation
Node3553,Speciation
Node3554,Speciation
Node3555,Speciation
Node3558,Speciation
Node3559,Speciation
Node3560,Speciation
Node3561,Speciation
Node3556,Speciation
Node3557,Speciation
Node3253,Speciation
Node3548,Speciation
Node3549,Speciation
Node3550,Speciation
Node3551,Speciation
Node3552,Speciation
Node3254,Speciation
Node3255,Speciation
Node3256,Speciation
Node3403,Speciation
Node3439,Speciation
Node3404,Speciation
Node3424,Speciation
Node3425,Speciation
Node3435,Speciation
Node3426,Speciation
Node3427,Speciation
Node3433,Speciation
Node3434,Speciation
Node3428,Speciation
Node3429,Speciation
Node3430,Speciation
Node3431,Speciation
Node3432,Speciation
Node3436,Speciation
Node3437,Speciation
Node3438,Speciation
Node3405,Speciation
Node3406,Speciation
Node3407,Speciation
Node3418,Speciation
Node3419,Speciation
Node3408,Speciation
Node3416,Speciation
Node3417,Speciation
Node3409,Speciation
Node3415,Speciation
Node3410,Speciation
Node3411,Speciation
Node3412,Speciation
Node3413,Speciation
Node3414,Speciation
Node3420,Speciation
Node3421,Speciation
Node3422,Speciation
Node3423,Speciation
Node3257,Speciation
Node3258,Speciation
Node3363,Speciation
Node3364,Speciation
Node3365,Speciation
Node3366,Speciation
Node3367,Speciation
Node3368,Speciation
Node3369,Speciation
Node3370,Speciation
Node3371,Speciation
Node3372,Speciation
Node3373,Speciation
Node3374,Speciation
Node3259,Speciation
Node3260,Speciation
Node3261,Speciation
Node3313,Speciation
Node3314,Speciation
Node3320,Duplication
Node3315,Duplication
Node3316,Speciation
Node3317,Speciation
Node3318,Speciation
Node3319,Speciation
Node3321,Speciation
Node3325,Speciation
Node3326,Speciation
Node3327,Speciation
Node3328,Speciation
Node3329,Speciation
Node3322,Speciation
Node3323,Speciation
Node3324,Speciation
Node3262,Speciation
Node3263,Speciation
Node3264,Speciation
Node3282,Speciation
Node3283,Speciation
Node3265,Speciation
Node3277,Speciation
Node3278,Speciation
Node3279,Speciation
Node3280,Speciation
Node3281,Speciation
Node3266,Speciation
Node3276,Speciation
Node3267,Speciation
Node3268,Speciation
Node3269,Speciation
Node3270,Speciation
Node3271,Speciation
Node3272,Speciation
Node3274,Duplication
Node3273,Speciation
Node3275,Speciation
Node3284,Speciation
Node3292,Speciation
Node3285,Speciation
Node3286,Speciation
Node3289,Speciation
Node3290,Speciation
Node3287,Speciation
Node3288,Speciation
Node3291,Speciation
Node3293,Speciation
Node3294,Speciation
Node3295,Speciation
Node3312,Speciation
Node3296,Speciation
Node3297,Speciation
Node3298,Speciation
Node3299,Speciation
Node3300,Speciation
Node3301,Speciation
Node3302,Speciation
Node3303,Speciation
Node3304,Speciation
Node3305,Speciation
Node3306,Speciation
Node3307,Speciation
Node3308,Speciation
Node3309,Speciation
Node3310,Speciation
Node3311,Speciation
Node3330,Speciation
Node3331,Speciation
Node3332,Speciation
Node3333,Speciation
Node3334,Speciation
Node3335,Speciation
Node3336,Speciation
Node3337,Speciation
Node3338,Speciation
Node3343,Speciation
Node3344,Speciation
Node3339,Speciation
Node3340,Speciation
Node3341,Speciation
Node3342,Speciation
Node3345,Speciation
Node3346,Speciation
Node3347,Speciation
Node3348,Speciation
Node3349,Speciation
Node3350,Speciation
Node3351,Speciation
Node3352,Speciation
Node3353,Speciation
Node3354,Speciation
Node3355,Speciation
Node3356,Speciation
Node3357,Speciation
Node3360,Speciation
Node3361,Speciation
Node3358,Speciation
Node3359,Speciation
Node3362,Speciation
Node3375,Speciation
Node3376,Speciation
Node3377,Speciation
Node3378,Speciation
Node3379,Speciation
Node3380,Speciation
Node3381,Speciation
Node3382,Speciation
Node3383,Speciation
Node3384,Speciation
Node3385,Speciation
Node3386,Speciation
Node3387,Speciation
Node3389,Speciation
Node3394,Speciation
Node3398,Speciation
Node3399,Speciation
Node3400,Speciation
Node3401,Speciation
Node3402,Speciation
Node3395,Speciation
Node3396,Speciation
Node3397,Speciation
Node3390,Speciation
Node3391,Speciation
Node3392,Speciation
Node3393,Speciation
Node3388,Speciation
Node3440,Speciation
Node3487,Speciation
Node3488,Speciation
Node3525,Speciation
Node3489,Speciation
Node3490,Speciation
Node3491,Speciation
Node3492,Speciation
Node3495,Speciation
Node3496,Speciation
Node3497,Speciation
Node3498,Speciation
Node3499,Speciation
Node3500,Speciation
Node3501,Speciation
Node3502,Speciation
Node3503,Speciation
Node3504,Speciation
Node3505,Speciation
Node3506,Speciation
Node3507,Speciation
Node3508,Speciation
Node3514,Speciation
Node3515,Speciation
Node3516,Speciation
Node3517,Speciation
Node3518,Speciation
Node3509,Speciation
Node3510,Speciation
Node3511,Speciation
Node3513,Speciation
Node3512,Speciation
Node3519,Speciation
Node3520,Speciation
Node3521,Speciation
Node3522,Speciation
Node3523,Speciation
Node3524,Speciation
Node3493,Speciation
Node3494,Speciation
Node3526,Speciation
Node3546,Speciation
Node3527,Speciation
Node3528,Speciation
Node3529,Speciation
Node3542,Speciation
Node3543,Speciation
Node3530,Speciation
Node3531,Speciation
Node3532,Speciation
Node3533,Speciation
Node3534,Speciation
Node3535,Speciation
Node3536,Speciation
Node3537,Speciation
Node3538,Speciation
Node3539,Speciation
Node3540,Speciation
Node3541,Speciation
Node3544,Speciation
Node3545,Speciation
Node3441,Speciation
Node3483,Speciation
Node3484,Speciation
Node3485,Speciation
Node3486,Speciation
Node3442,Speciation
Node3457,Speciation
Node3458,Speciation
Node3459,Speciation
Node3460,Speciation
Node3461,Speciation
Node3462,Speciation
Node3463,Speciation
Node3464,Speciation
Node3465,Speciation
Node3466,Speciation
Node3467,Speciation
Node3468,Speciation
Node3469,Speciation
Node3470,Speciation
Node3471,Speciation
Node3472,Speciation
Node3473,Speciation
Node3474,Speciation
Node3475,Speciation
Node3476,Speciation
Node3477,Speciation
Node3479,Speciation
Node3482,Duplication
Node3480,Speciation
Node3481,Duplication
Node3478,Duplication
Node3443,Speciation
Node3444,Speciation
Node3445,Speciation
Node3446,Speciation
Node3447,Speciation
Node3448,Speciation
Node3449,Speciation
Node3450,Speciation
Node3451,Speciation
Node3452,Speciation
Node3453,Speciation
Node3454,Speciation
Node3456,Speciation
Node3455,Duplication
Node3547,Speciation
Node3574,Duplication
Node3580,Duplication
Node3575,Duplication
Node3576,Duplication
Node3577,Duplication
Node3578,Duplication
Node3579,Duplication
Node3581,Speciation
Node3582,Speciation
Node3583,Speciation
Node3584,Speciation
Node3585,Speciation
Node3598,Speciation
Node3600,Speciation
Node3601,Speciation
Node3599,Speciation
Node3586,Speciation
Node3597,Speciation
Node3587,Speciation
Node3588,Speciation
Node3589,Speciation
Node3590,Speciation
Node3595,Speciation
Node3591,Speciation
Node3593,Speciation
Node3594,Speciation
Node3592,Speciation
Node3596,Speciation
Node3602,Speciation
Node3603,Speciation
Node3604,Speciation
Node3605,Speciation
Node3612,Speciation
Node3613,Speciation
Node3614,Speciation
Node3615,Speciation
Node3606,Speciation
Node3607,Speciation
Node3608,Speciation
Node3609,Speciation
Node3610,Speciation
Node3611,Speciation
Node3616,Speciation
Node3622,Duplication
Node3623,Duplication
Node3624,Duplication
Node3617,Speciation
Node3618,Speciation
Node3619,Speciation
Node3620,Speciation
Node3621,Speciation
Node3633,Speciation
Node3681,Speciation
Node3700,Speciation
Node3701,Speciation
Node3702,Speciation
Node3682,Speciation
Node3683,Speciation
Node3684,Speciation
Node3685,Speciation
Node3686,Speciation
Node3687,Speciation
Node3691,Speciation
Node3692,Speciation
Node3693,Speciation
Node3688,Speciation
Node3689,Speciation
Node3690,Speciation
Node3694,Speciation
Node3695,Speciation
Node3696,Speciation
Node3697,Speciation
Node3698,Speciation
Node3699,Speciation
Node3634,Speciation
Node3665,Speciation
Node3674,Speciation
Node3677,Speciation
Node3678,Speciation
Node3679,Speciation
Node3680,Speciation
Node3675,Speciation
Node3676,Speciation
Node3666,Speciation
Node3667,Speciation
Node3668,Speciation
Node3669,Speciation
Node3670,Speciation
Node3671,Speciation
Node3672,Speciation
Node3673,Speciation
Node3635,Speciation
Node3642,Speciation
Node3643,Speciation
Node3644,Speciation
Node3645,Speciation
Node3646,Speciation
Node3647,Speciation
Node3648,Speciation
Node3649,Speciation
Node3650,Speciation
Node3654,Speciation
Node3655,Speciation
Node3651,Speciation
Node3652,Speciation
Node3653,Speciation
Node3656,Speciation
Node3657,Speciation
Node3658,Speciation
Node3659,Speciation
Node3660,Speciation
Node3661,Speciation
Node3662,Speciation
Node3663,Speciation
Node3664,Speciation
Node3636,Speciation
Node3637,Speciation
Node3638,Speciation
Node3639,Speciation
Node3640,Speciation
Node3641,Speciation
Node3733,Speciation
Node3734,Speciation
Node3735,Speciation
Node3736,Speciation
Node3737,Speciation
Node3738,Speciation
Node3739,Speciation
Node3740,Duplication
Node3745,Speciation
Node3749,Speciation
Node3746,Speciation
Node3748,Speciation
Node3747,Speciation
Node3741,Speciation
Node3742,Speciation
Node3744,Speciation
Node3743,Speciation
Node3750,Speciation
Node3751,Speciation
Node3752,Speciation
Node3753,Duplication
Node3754,Speciation
Node3755,Duplication
Node3790,Speciation
Node3791,Speciation
Node3792,Speciation
Node3793,Speciation
Node3794,Speciation
Node3795,Speciation
Node3796,Speciation
Node3798,Speciation
Node3797,Speciation
Node3756,Speciation
Node3757,Speciation
Node3758,Speciation
Node3759,Speciation
Node3760,Speciation
Node3761,Speciation
Node3785,Speciation
Node3786,Speciation
Node3787,Speciation
Node3788,Speciation
Node3789,Speciation
Node3762,Speciation
Node3763,Speciation
Node3764,Speciation
Node3765,Speciation
Node3771,Speciation
Node3766,Speciation
Node3767,Speciation
Node3768,Speciation
Node3769,Speciation
Node3770,Speciation
Node3772,Speciation
Node3773,Speciation
Node3774,Speciation
Node3775,Speciation
Node3776,Speciation
Node3777,Speciation
Node3782,Speciation
Node3778,Speciation
Node3779,Speciation
Node3780,Speciation
Node3781,Speciation
Node3783,Speciation
Node3784,Speciation
Node3799,Speciation
Node3800,Speciation
Node3801,Speciation
Node3802,Speciation
Node3810,Speciation
Node3803,Speciation
Node3809,Speciation
Node3804,Speciation
Node3805,Speciation
Node3806,Speciation
Node3807,Speciation
Node3808,Speciation
Node3811,Speciation
Node3812,Speciation
Node3813,Speciation
Node3823,Speciation
Node3814,Speciation
Node3822,Speciation
Node3815,Speciation
Node3816,Speciation
Node3817,Speciation
Node3818,Speciation
Node3819,Speciation
Node3820,Speciation
Node3821,Speciation
Node3824,Speciation
Node3825,Speciation
Node3827,Speciation
Node3828,Speciation
Node3829,Speciation
Node3830,Speciation
Node3831,Speciation
Node3826,Speciation
Node3122,Speciation
Node3123,Speciation
Node3130,Speciation
Node3131,Speciation
Node3132,Speciation
Node3133,Speciation
Node3134,Speciation
Node3135,Speciation
Node3136,Speciation
Node3137,Speciation
Node3124,Speciation
Node3128,Speciation
Node3129,Speciation
Node3125,Speciation
Node3126,Speciation
Node3127,Speciation
Node3138,Speciation
Node4060,Speciation
Node4068,Speciation
Node4061,Speciation
Node4066,Speciation
Node4067,Speciation
Node4062,Speciation
Node4064,Speciation
Node4065,Speciation
Node4063,Speciation
Node3091,Speciation
Node3103,Speciation
Node3104,Speciation
Node3110,Speciation
Node3111,Speciation
Node3105,Speciation
Node3107,Speciation
Node3108,Speciation
Node3109,Speciation
Node3106,Speciation
Node3112,Speciation
Node3113,Speciation
Node3114,Speciation
Node3092,Speciation
Node3093,Speciation
Node3094,Speciation
Node3095,Speciation
Node3096,Speciation
Node3097,Speciation
Node3098,Speciation
Node3099,Speciation
Node3100,Speciation
Node3101,Speciation
Node3102,Speciation
Node3087,Speciation
Node3088,Speciation
Node1586,Duplication
Node1587,Duplication
Node1588,Speciation
Node1589,Speciation
Node1590,Duplication
Node1591,Duplication
Node1592,Speciation
Node1593,Speciation
Node1594,Speciation
Node1669,Speciation
Node1670,Speciation
Node1671,Speciation
Node1674,Speciation
Node1675,Speciation
Node1672,Speciation
Node1673,Speciation
Node1595,Speciation
Node1662,Speciation
Node1667,Speciation
Node1668,Speciation
Node1663,Speciation
Node1664,Speciation
Node1665,Speciation
Node1666,Speciation
Node1596,Duplication
Node1597,Speciation
Node1598,Speciation
Node1599,Duplication
Node1648,Speciation
Node1649,Speciation
Node1650,Speciation
Node1651,Speciation
Node1600,Duplication
Node1601,Speciation
Node1602,Speciation
Node1603,Speciation
Node1627,Speciation
Node1604,Speciation
Node1605,Duplication
Node1606,Speciation
Node1607,Speciation
Node1608,Speciation
Node1609,Speciation
Node1610,Speciation
Node1611,Speciation
Node1612,Speciation
Node1613,Speciation
Node1614,Speciation
Node1615,Speciation
Node1616,Speciation
Node1617,Speciation
Node1618,Speciation
Node1619,Speciation
Node1621,Duplication
Node1622,Duplication
Node1623,Speciation
Node1624,Speciation
Node1625,Speciation
Node1626,Speciation
Node1620,Speciation
Node1628,Speciation
Node1639,Speciation
Node1629,Speciation
Node1638,Speciation
Node1630,Speciation
Node1634,Speciation
Node1635,Speciation
Node1636,Speciation
Node1637,Speciation
Node1631,Speciation
Node1632,Speciation
Node1633,Speciation
Node1640,Speciation
Node1641,Speciation
Node1647,Speciation
Node1642,Duplication
Node1645,Speciation
Node1646,Duplication
Node1643,Speciation
Node1644,Speciation
Node1652,Speciation
Node1653,Speciation
Node1654,Speciation
Node1655,Speciation
Node1656,Speciation
Node1657,Speciation
Node1658,Speciation
Node1659,Duplication
Node1661,Speciation
Node1660,Speciation
Node1676,Duplication
Node1803,Speciation
Node1804,Speciation
Node1805,Speciation
Node1806,Speciation
Node1807,Speciation
Node1808,Speciation
Node1809,Speciation
Node1810,Speciation
Node1935,Speciation
Node1936,Speciation
Node1937,Speciation
Node1938,Speciation
Node1939,Speciation
Node1940,Duplication
Node1943,Speciation
Node1941,Speciation
Node1942,Speciation
Node1944,Speciation
Node1945,Speciation
Node1946,Speciation
Node1947,Speciation
Node1948,Speciation
Node1949,Speciation
Node1952,Speciation
Node1950,Speciation
Node1951,Speciation
Node1811,Speciation
Node1931,Speciation
Node1932,Speciation
Node1933,Speciation
Node1934,Speciation
Node1812,Speciation
Node1930,Speciation
Node1813,Duplication
Node1814,Duplication
Node1886,Duplication
Node1887,Speciation
Node1921,Speciation
Node1922,Speciation
Node1888,Speciation
Node1889,Speciation
Node1890,Speciation
Node1896,Speciation
Node1897,Speciation
Node1898,Speciation
Node1906,Speciation
Node1907,Speciation
Node1899,Speciation
Node1900,Speciation
Node1903,Speciation
Node1904,Speciation
Node1905,Speciation
Node1901,Speciation
Node1902,Speciation
Node1908,Speciation
Node1909,Speciation
Node1910,Speciation
Node1911,Speciation
Node1915,Speciation
Node1916,Speciation
Node1912,Speciation
Node1913,Speciation
Node1914,Speciation
Node1917,Speciation
Node1918,Speciation
Node1919,Speciation
Node1891,Speciation
Node1892,Speciation
Node1893,Speciation
Node1894,Speciation
Node1895,Speciation
Node1920,Speciation
Node1923,Speciation
Node1815,Speciation
Node1816,Duplication
Node1858,Speciation
Node1862,Speciation
Node1885,Speciation
Node1863,Speciation
Node1864,Speciation
Node1874,Speciation
Node1879,Speciation
Node1880,Speciation
Node1875,Speciation
Node1876,Speciation
Node1878,Speciation
Node1877,Speciation
Node1865,Speciation
Node1866,Speciation
Node1867,Speciation
Node1868,Speciation
Node1869,Speciation
Node1870,Speciation
Node1871,Speciation
Node1872,Speciation
Node1873,Speciation
Node1881,Speciation
Node1884,Speciation
Node1882,Speciation
Node1883,Speciation
Node1859,Speciation
Node1860,Speciation
Node1861,Speciation
Node1817,Duplication
Node1818,Speciation
Node1819,Speciation
Node1820,Speciation
Node1821,Speciation
Node1822,Speciation
Node1843,Speciation
Node1844,Speciation
Node1823,Speciation
Node1824,Speciation
Node1825,Speciation
Node1835,Speciation
Node1836,Speciation
Node1837,Speciation
Node1838,Speciation
Node1839,Speciation
Node1840,Speciation
Node1841,Speciation
Node1842,Speciation
Node1826,Speciation
Node1827,Speciation
Node1829,Speciation
Node1830,Speciation
Node1831,Speciation
Node1832,Speciation
Node1833,Speciation
Node1828,Speciation
Node1834,Speciation
Node1845,Speciation
Node1846,Speciation
Node1847,Speciation
Node1848,Speciation
Node1849,Speciation
Node1850,Speciation
Node1851,Speciation
Node1852,Speciation
Node1853,Speciation
Node1854,Speciation
Node1855,Speciation
Node1857,Speciation
Node1856,Speciation
Node1924,Speciation
Node1925,Speciation
Node1926,Speciation
Node1927,Speciation
Node1928,Speciation
Node1929,Speciation
Node1953,Speciation
Node1954,Speciation
Node1955,Speciation
Node1677,Speciation
Node1773,Speciation
Node1793,Speciation
Node1794,Speciation
Node1799,Speciation
Node1795,Duplication
Node1796,Duplication
Node1797,Duplication
Node1798,Duplication
Node1800,Speciation
Node1801,Speciation
Node1802,Speciation
Node1774,Speciation
Node1775,Speciation
Node1776,Speciation
Node1787,Speciation
Node1788,Speciation
Node1789,Speciation
Node1777,Speciation
Node1779,Duplication
Node1784,Speciation
Node1785,Speciation
Node1786,Speciation
Node1780,Speciation
Node1781,Speciation
Node1782,Speciation
Node1783,Speciation
Node1778,Speciation
Node1790,Speciation
Node1791,Speciation
Node1792,Duplication
Node1678,Speciation
Node1679,Speciation
Node1680,Speciation
Node1684,Speciation
Node1686,Speciation
Node1685,Speciation
Node1681,Speciation
Node1682,Speciation
Node1683,Speciation
Node1687,Speciation
Node1738,Speciation
Node1751,Speciation
Node1752,Speciation
Node1753,Speciation
Node1739,Speciation
Node1740,Speciation
Node1741,Speciation
Node1742,Speciation
Node1744,Speciation
Node1745,Speciation
Node1746,Speciation
Node1747,Speciation
Node1748,Speciation
Node1743,Speciation
Node1749,Speciation
Node1750,Speciation
Node1688,Speciation
Node1724,Speciation
Node1725,Speciation
Node1726,Speciation
Node1727,Speciation
Node1728,Speciation
Node1729,Speciation
Node1730,Speciation
Node1731,Speciation
Node1732,Speciation
Node1733,Speciation
Node1734,Speciation
Node1735,Speciation
Node1736,Speciation
Node1737,Speciation
Node1689,Speciation
Node1690,Speciation
Node1699,Speciation
Node1700,Speciation
Node1704,Speciation
Node1705,Speciation
Node1706,Speciation
Node1707,Speciation
Node1711,Speciation
Node1708,Speciation
Node1710,Speciation
Node1709,Speciation
Node1712,Speciation
Node1713,Speciation
Node1714,Speciation
Node1715,Speciation
Node1701,Speciation
Node1702,Speciation
Node1703,Speciation
Node1716,Speciation
Node1717,Speciation
Node1718,Speciation
Node1691,Speciation
Node1697,Speciation
Node1698,Speciation
Node1692,Speciation
Node1693,Speciation
Node1694,Speciation
Node1695,Speciation
Node1696,Speciation
Node1719,Speciation
Node1722,Speciation
Node1723,Speciation
Node1720,Speciation
Node1721,Speciation
Node1754,Speciation
Node1771,Duplication
Node1772,Duplication
Node1755,Speciation
Node1756,Speciation
Node1757,Speciation
Node1758,Speciation
Node1759,Speciation
Node1760,Speciation
Node1761,Speciation
Node1762,Speciation
Node1763,Duplication
Node1764,Speciation
Node1765,Speciation
Node1766,Speciation
Node1767,Speciation
Node1768,Speciation
Node1769,Speciation
Node1770,Speciation
Node1956,Speciation
Node2190,Speciation
Node2191,Speciation
Node2192,Speciation
Node2193,Speciation
Node2194,Speciation
Node2195,Speciation
Node1957,Speciation
Node1958,Speciation
Node1959,Speciation
Node2181,Speciation
Node2182,Speciation
Node2183,Speciation
Node2184,Speciation
Node2186,Speciation
Node2185,Speciation
Node2187,Speciation
Node1960,Duplication
Node1961,Duplication
Node1962,Duplication
Node2090,Duplication
Node2091,Duplication
Node2105,Speciation
Node2109,Speciation
Node2110,Speciation
Node2106,Speciation
Node2107,Speciation
Node2108,Speciation
Node2092,Speciation
Node2100,Speciation
Node2101,Speciation
Node2102,Speciation
Node2103,Speciation
Node2104,Speciation
Node2093,Speciation
Node2096,Speciation
Node2097,Speciation
Node2098,Speciation
Node2099,Speciation
Node2094,Speciation
Node2095,Speciation
Node2111,Duplication
Node2128,Speciation
Node2129,Speciation
Node2130,Speciation
Node2131,Speciation
Node2132,Speciation
Node2138,Speciation
Node2133,Speciation
Node2134,Speciation
Node2135,Speciation
Node2136,Speciation
Node2137,Speciation
Node2139,Speciation
Node2140,Speciation
Node2112,Speciation
Node2113,Speciation
Node2114,Speciation
Node2115,Speciation
Node2116,Speciation
Node2123,Speciation
Node2124,Speciation
Node2125,Speciation
Node2126,Speciation
Node2117,Speciation
Node2121,Speciation
Node2122,Speciation
Node2118,Speciation
Node2119,Speciation
Node2120,Speciation
Node2127,Speciation
Node1963,Duplication
Node1964,Speciation
Node2065,Speciation
Node2066,Speciation
Node2067,Speciation
Node1965,Duplication
Node2048,Speciation
Node2049,Speciation
Node2050,Speciation
Node2051,Speciation
Node2052,Speciation
Node2053,Speciation
Node2054,Speciation
Node2055,Speciation
Node2056,Speciation
Node2057,Speciation
Node2058,Speciation
Node2059,Speciation
Node2060,Speciation
Node2061,Speciation
Node2062,Speciation
Node2063,Speciation
Node2064,Speciation
Node1966,Speciation
Node1967,Speciation
Node2042,Speciation
Node2043,Speciation
Node2044,Speciation
Node1968,Duplication
Node2018,Duplication
Node2027,Speciation
Node2028,Speciation
Node2040,Speciation
Node2041,Speciation
Node2029,Speciation
Node2030,Speciation
Node2031,Speciation
Node2032,Speciation
Node2033,Speciation
Node2034,Speciation
Node2035,Speciation
Node2036,Speciation
Node2037,Speciation
Node2038,Speciation
Node2039,Speciation
Node2019,Speciation
Node2020,Speciation
Node2025,Speciation
Node2026,Speciation
Node2021,Speciation
Node2024,Speciation
Node2022,Speciation
Node2023,Speciation
Node1969,Duplication
Node1970,Speciation
Node1987,Speciation
Node1994,Speciation
Node1995,Speciation
Node1996,Speciation
Node1998,Speciation
Node1997,Speciation
Node1988,Speciation
Node1992,Speciation
Node1993,Speciation
Node1989,Speciation
Node1990,Speciation
Node1991,Speciation
Node1971,Speciation
Node1976,Speciation
Node1977,Speciation
Node1978,Speciation
Node1979,Speciation
Node1980,Speciation
Node1981,Speciation
Node1982,Speciation
Node1983,Speciation
Node1984,Speciation
Node1985,Speciation
Node1986,Speciation
Node1972,Speciation
Node1973,Speciation
Node1974,Speciation
Node1975,Speciation
Node1999,Speciation
Node2000,Speciation
Node2001,Speciation
Node2016,Speciation
Node2017,Speciation
Node2002,Speciation
Node2003,Speciation
Node2004,Speciation
Node2005,Speciation
Node2009,Speciation
Node2014,Speciation
Node2015,Speciation
Node2010,Speciation
Node2013,Speciation
Node2011,Speciation
Node2012,Speciation
Node2006,Speciation
Node2008,Speciation
Node2007,Speciation
Node2045,Speciation
Node2046,Speciation
Node2047,Speciation
Node2068,Speciation
Node2069,Speciation
Node2088,Speciation
Node2070,Duplication
Node2071,Speciation
Node2072,Speciation
Node2073,Speciation
Node2074,Speciation
Node2075,Speciation
Node2076,Speciation
Node2077,Speciation
Node2078,Speciation
Node2079,Speciation
Node2085,Speciation
Node2086,Speciation
Node2087,Speciation
Node2080,Speciation
Node2081,Speciation
Node2084,Speciation
Node2082,Speciation
Node2083,Speciation
Node2089,Speciation
Node2141,Duplication
Node2152,Speciation
Node2153,Speciation
Node2154,Speciation
Node2155,Speciation
Node2156,Speciation
Node2157,Speciation
Node2158,Speciation
Node2159,Speciation
Node2160,Speciation
Node2161,Speciation
Node2162,Speciation
Node2142,Speciation
Node2143,Duplication
Node2146,Speciation
Node2149,Speciation
Node2150,Speciation
Node2151,Speciation
Node2147,Speciation
Node2148,Speciation
Node2144,Speciation
Node2145,Speciation
